,commit_id,owner,repo,source,CVE_ID,CWE_ID,category
24708,012a179785abada629fa324652755c6acb51be74,wireshark,wireshark,wild,NA,NA,security
24709,7d016fc24f4f83d99b336df1a243a64db93cc620,wireshark,wireshark,wild,NA,NA,security
24710,317cfaa5e09755ed0b34af512ec687963a67bdbf,FFmpeg,FFmpeg,wild,NA,NA,security
24711,73a0a5f9bf1e817b2b26363d34f20d2d0004360b,openbsd,src,wild,NA,NA,security
24712,f0c6d7fcc16ca277aa197fd0bb1a17087dcd387e,m6w6,ext-http,wild,NA,NA,security
24713,b2d83cfa3fdefe5c6573d443d099a18dc3a93c5f,torvalds,linux,wild,NA,NA,security
24714,f34d69c3e54908c97708d0d65075f7c6074fc87e,torvalds,linux,wild,NA,NA,security
24715,69b8d83ecf5f6deb9ad94bdaa816aa205430d3e9,libav,libav,wild,NA,NA,security
24716,fc48f169dd2e461e687a63c3a69ade57b4ece59e,torvalds,linux,wild,NA,NA,security
24717,684a0b719ddbbafe1c7e6646b9bc239453a1773d,mjg59,linux,wild,NA,NA,security
24718,ba62bafe942b159a6109cbec780d36496e06b6c5,torvalds,linux,wild,NA,NA,security
24719,57b8bc4492334b189158803a338c88c21a429200,alandekok,freeradius-server,wild,NA,NA,security
24720,4c70372fe4c8285e44333de404d12a8bd3d5be55,taglib,taglib,wild,NA,NA,security
24721,c7c999cb18da88a881e10e07f0724ad0bfaff770,stoth68000,media-tree,wild,NA,NA,security
24722,d160b74da85a4ec072b076db056e27ba7246eba0,stoth68000,media-tree,wild,NA,NA,security
24723,89dc13cfe042842739122b7180f295b14657f403,neomutt,neomutt,wild,NA,NA,security
24724,26cb5355e05a98150cd6204aa7f79fc4ceab2c71,php,php-src,wild,NA,NA,security
24725,cf008ac8c3c5d582562d88ad89020daef3e64dcb,bitcoin,bitcoin,wild,NA,NA,security
24726,d3674c5754775eb65ec2f2fd5f8cfe9b032ca0b1,qemu,qemu,wild,NA,NA,security
24727,be364c8c0f17a3dd42707b5a090b318028538eb9,stoth68000,media-tree,wild,NA,NA,security
24728,028da16bf804d5bdebaffa8a6e47ae94b6fa3d85,sgminer-dev,sgminer,wild,NA,NA,security
24729,1c73fe5bba1d66864b54a037875deb2de2603210,qemu,qemu,wild,NA,NA,security
24730,3855e9e4d30ed5207319fb5ef8b0fb416d873cbf,mjg59,linux,wild,NA,NA,security
24731,3e1115569e789104269a691237b3f563963aba4b,mpv-player,mpv,wild,NA,NA,security
24732,9728e49773fbc024d52834225f34310226bdd3de,inliniac,suricata,wild,NA,NA,security
24733,bf54f412f0624786ac8a115110b5203430a9eebb,mjg59,linux,wild,NA,NA,security
24734,1462b8ffd9a9e4798d4e0f9eaadbd1ac0373a11b,torvalds,linux,wild,NA,NA,security
24735,9185cbfc336a080695304bcb781186559d987974,stoth68000,media-tree,wild,NA,NA,security
24736,c086364c4a6daaeda65d2c141c49756b78e07973,radare,radare2,wild,NA,NA,security
24737,363ba1c72fed4425e7917afc36722584aaeaad8a,qemu,qemu,wild,NA,NA,security
24738,19d4ad70f939ca173e32f0e65fc34e69f11a9ac3,GNOME,gimp,wild,NA,NA,security
24739,ac69fa83bcb455647877180c4eb9cd6160194d36,dajobe,raptor,wild,NA,NA,security
24740,10fcad6d2943af8e5f752f6dc5f420f6aabae601,SchedMD,slurm,wild,NA,NA,security
24741,00be545e49d83485d49a598d3b7e090088934be8,mjg59,linux,wild,NA,NA,security
24742,1787a2272a7d9f3f7c7932f61b57054755e99135,php,php-src,wild,NA,NA,security
24743,80c27194a7be757ef5a9cec978d1d8faaa4cee81,qemu,qemu,wild,NA,NA,security
24744,88ac00f5a841dcfc5c682000f4a6add0add8caac,mjg59,linux,wild,NA,NA,security
24745,1a8fe32e4c4c5984085986b14a93650b6bd9b9c2,ckolivas,cgminer,wild,NA,NA,security
24746,97f6e0cc35026a2a09147a6da636d901525e1969,torvalds,linux,wild,NA,NA,security
24747,450aed725c9a53282483c48ebd012feefae94a07,torvalds,linux,wild,NA,NA,security
24748,017a6353d1f45d3462b2526046e28c7457e49bc1,php,php-src,wild,NA,NA,security
24749,c70458890ff15d858bd347fa9f563818bcd6e457,torvalds,linux,wild,NA,NA,security
24750,fd1bbbb79eff1a4381328049b375c80c3fc8bff9,torvalds,linux,wild,NA,NA,security
24751,881f76b976e8e1ce8bb0498d0a85f3a43a6397dd,stoth68000,media-tree,wild,NA,NA,security
24752,63088ec7c8eadfe08b96127a41b385ec9742dace,mjg59,linux,wild,NA,NA,security
24753,65cd45a88c4a657b4ae0c81b753bb0d065a4e25a,libav,libav,wild,NA,NA,security
24754,a47cacbd869b67ce16981ad5a0b06e4eac2efaff,stoth68000,media-tree,wild,NA,NA,security
24755,7fdd26a01eb7b6cb6855ff8f69ef4a720720dfcb,torvalds,linux,wild,NA,NA,security
24756,ee97dc7db4cbda33e4241c2d85b42d1835bc8a35,mjg59,linux,wild,NA,NA,security
24757,147d84e1e3a0d0920004362d3f4f6d2d24581508,torvalds,linux,wild,NA,NA,security
24758,3850169dbddcc9e53fd550eb093af7da5dfcefa9,torvalds,linux,wild,NA,NA,security
24759,181edb2bfa22b50817684135ab6430ed2808abf0,torvalds,linux,wild,NA,NA,security
24760,563c05e2dc77221c4aad740c3b89fc21c84652be,openssl,openssl,wild,NA,NA,security
24761,f84a648ca1da0177e7ed1d4b50312c5dd6a2c0c8,openssl,openssl,wild,NA,NA,security
24762,5ac461a6f05499fa233ea43b1de80b679d1eec21,mjg59,linux,wild,NA,NA,security
24763,0b43fcdff6495958c39e3575848edef4b685ddef,stoth68000,media-tree,wild,NA,NA,security
24764,69a27a4ec68e7a2ea6e481b950d11f5aea42c814,bitcoin,bitcoin,wild,NA,NA,security
24765,137b4aa0d7b65aaafd34fe19e71460651165b253,ClusterLabs,pacemaker,wild,NA,NA,security
24766,f077e1fb4c912a66ab5d766fd256803821d92c67,FFmpeg,FFmpeg,wild,NA,NA,security
24767,ad3b904c07dfa88603689bf9a67bffbb9b99beb5,mjg59,linux,wild,NA,NA,security
24768,4034cc68157bfa0b6622efe368488d3d3e20f4e6,torvalds,linux,wild,NA,NA,security
24769,eca0f9c2f3a2d533b7d45451e220fa8ab1dc868c,ImageMagick,ImageMagick,wild,NA,NA,security
24770,4b5060ddae2b03c5387321fafc089d242225697a,mjg59,linux,wild,NA,NA,security
24771,11ba964d4f936609a04e8b9f2051f6027ef761ae,torvalds,linux,wild,NA,NA,security
24772,66f6beaedcf9e5d7b898ca1f3251821f49868de8,MariaDB,server,wild,NA,NA,security
24773,4c2ecfafd746411b07b8de10b91f5fd26fdd9cb3,keszybz,systemd,wild,NA,NA,security
24774,95645a104e16006ba638be4513efeeac673a7612,Microsoft,ChakraCore,wild,NA,NA,security
24775,8bc1d21776bb012e41ed062c6d842cfe7c82998a,torvalds,linux,wild,NA,NA,security
24776,940fe4793a219375c4713a17c61b843720807c9d,stoth68000,media-tree,wild,NA,NA,security
24777,a1a3fd1f40a67165b849a2a1210ff3a7a2cbcdd6,git,git,wild,NA,NA,security
24778,4c17d029bca2b1a62b6a6f61662435dbd2ef7a0b,openbsd,src,wild,NA,NA,security
24779,16fc1903037dead72d5f6ff1457552d23b4a423f,wireshark,wireshark,wild,NA,NA,security
24780,2e35bdc5e98f1c7bad409a08ea109dbe1b2690d8,php,php-src,wild,NA,NA,security
24781,6f3ec9952c13f0adf632e89456df43946cec6525,torvalds,linux,wild,NA,NA,security
24782,12207f69b3ef4d6eea6a5568281e49f671977ab1,mjg59,linux,wild,NA,NA,security
24783,2c96d8d0c17978bbf5eb82314d488f46d4a51280,torvalds,linux,wild,NA,NA,security
24784,c41c05d4f40fd28317e7ed971900e154def71c17,curl,curl,wild,NA,NA,security
24785,a79b5f8b80890b402fdb0733b0a073695a7875b5,qemu,qemu,wild,NA,NA,security
24786,8550be08cbed164a8357491cc2c27cb99282b7ff,stoth68000,media-tree,wild,NA,NA,security
24787,e86a12b1447c9061dbb2a5695d8e6a2b12604847,SchedMD,slurm,wild,NA,NA,security
24788,7b953c1763bc3c1d4f8c051efe160989235385ef,mpv-player,mpv,wild,NA,NA,security
24789,66b0a390793ab06692dd49e67baef52a6a7d82aa,behdad,harfbuzz,wild,NA,NA,security
24790,2a7f1425d98919b362fbe979a6428fa9aeebcd78,curl,curl,wild,NA,NA,security
24791,a1706ac4c0201ea0143dc0db0659001b26ceeabb,torvalds,linux,wild,NA,NA,security
24792,088ea189c4c75cdf211146faa4b341a0f7476be6,stoth68000,media-tree,wild,NA,NA,security
24793,be596aaa74090f553c61505ad03bb7a7460e5d23,stoth68000,media-tree,wild,NA,NA,security
24794,93c595f7b8c5fe98bd78bab5270a49c40a69f221,mjg59,linux,wild,NA,NA,security
24795,ee1b904baa7867534fba200ea96c9fcbb7a5d475,openbsd,src,wild,NA,NA,security
24796,31bd8fbb41b1fdf61f80e3e506574b43fad5e478,mjg59,linux,wild,NA,NA,security
24797,f469b2626f48829c06e40ac799c1edf62b12048e,mjg59,linux,wild,NA,NA,security
24798,ec0a3a27fbb5792980b8c3ce4a93bc2ee93d0b35,mjg59,linux,wild,NA,NA,security
24799,c993257bf7571945201205491de86268437ea174,mjg59,linux,wild,NA,NA,security
24800,9dc7efd3978aa67ae598129d2a3f240b390ce508,stoth68000,media-tree,wild,NA,NA,security
24801,e1f3847f860a1094a46be4c5f10db8df616c3135,FFmpeg,FFmpeg,wild,NA,NA,security
24802,a935865c828c8cd20501f618c69f659a5b6d6a5f,stoth68000,media-tree,wild,NA,NA,security
24803,7b358f0652dc09069ee19c4cda52fb20a1fa582a,mjg59,linux,wild,NA,NA,security
24804,b9543dac5bbc4aef0a598965b6b34f6259ab9a9b,stoth68000,media-tree,wild,NA,NA,security
24805,eeeaf7a1c567bd680734a96f3b9b3978537a017a,ceph,ceph,wild,NA,NA,security
24806,463d6c35524a3b3fbed0c1612e74b5601b7953fe,dovecot,core,wild,NA,NA,security
24807,c5e6aecd034e70e73af4d7a2b8a115239e3568b5,mjg59,linux,wild,NA,NA,security
24808,d558c5967741e6c551883c58441d29f5440a4ab2,torvalds,linux,wild,NA,NA,security
24809,ec585e8907ac8df8c1545f1cd7e2567edf284d08,curl,curl,wild,NA,NA,security
24810,ffa9f12a41ec117207e8d953f90b9c179546c8d7,torvalds,linux,wild,NA,NA,security
24811,04cf4f537ffdce5f3e5207bead0ac2d254114cc2,rawstudio,rawstudio,wild,NA,NA,security
24812,31f019a7687f1101e2b4f30e9191887acd9d48b6,krb5,krb5,wild,NA,NA,security
24813,5a0e1849d53ffebf9e867552ac7b81a1c8ccfb33,OpenSC,OpenSC,wild,NA,NA,security
24814,c91b1869fb6f6d58f6321b8a88bd39577b0413a7,torvalds,linux,wild,NA,NA,security
24815,ed75ccbe26f4a672a41556120390e67c80a2c441,stoth68000,media-tree,wild,NA,NA,security
24816,e07619539017ac31004a038d1d886e2ed4d0e61a,mjg59,linux,wild,NA,NA,security
24817,adef658ddf71e709eb1bdc181b86c62b933b967b,mjg59,linux,wild,NA,NA,security
24818,b285800898c6b166bb5f243fa44305dc1513fe3f,SchedMD,slurm,wild,NA,NA,security
24819,48235a68a3d1db579fc20d9915815228a1825757,mjg59,linux,wild,NA,NA,security
24820,9b3b77fe661875f19ed748b67fb1eeb57d602b7e,stoth68000,media-tree,wild,NA,NA,security
24821,6f80240e0a738a6c5cef005291a90522959f3ba2,stoth68000,media-tree,wild,NA,NA,security
24822,5d6d578c170bb280db5d4779f666e456f4f82ec5,mjg59,linux,wild,NA,NA,security
24823,6cf11ee6300f38b7cfc43af9b7be2afaa5e05869,mjg59,linux,wild,NA,NA,security
24824,fcb993712f231a4faea8393513d1276170679107,torvalds,linux,wild,NA,NA,security
24825,fdb47ae87af537b24977a03bc69cfe1c5c55ca62,mjg59,linux,wild,NA,NA,security
24826,d634ee0c368470ecc82178dafcab8096db032f79,openbsd,src,wild,NA,NA,security
24827,5ef6ed52a431a20383ef3d77bfe0675bdf4f4562,OpenSC,OpenSC,wild,NA,NA,security
24828,e5054c8eed339283f352c70d191b35b3c3db227e,FFmpeg,FFmpeg,wild,NA,NA,security
24829,35395951835195e51539400c97c8cfe3f801b427,aquynh,capstone,wild,NA,NA,security
24830,7fd152f4b6ae4f3cf89e4b7a0383cc3c470772fc,mjg59,linux,wild,NA,NA,security
24831,6751cc2c645cd1976ecc729af881a5bc3b672c0e,mongodb,mongo,wild,NA,NA,security
24832,59d925168457805572f40fb12bd399e89775b3ff,torvalds,linux,wild,NA,NA,security
24833,566c8e6b4b71b8b88a819e1274ed458c1751df10,ceph,ceph,wild,NA,NA,security
24834,19b3f31609dc8be3a56c78dcb7da723f10f7009c,mjg59,linux,wild,NA,NA,security
24835,78bb7cc600a256a0ece8844745cbcd91a8f730b8,MariaDB,server,wild,NA,NA,security
24836,9aabfeb6c40f97c473d41057199c7818c2cf96ce,php,php-src,wild,NA,NA,security
24837,b2b29d52592b1c632f0b4b79f7c11c74f0798459,polarssl,polarssl,wild,NA,NA,security
24838,8382fcac1b813ad0a4e68a838fc7ae93fa39eda0,mjg59,linux,wild,NA,NA,security
24839,0ff6fabdb0a862b22df4dd75873578392478e64d,mjg59,linux,wild,NA,NA,security
24840,de79481ddfc42e2d398e4d32bbb8542e341e7f39,openbsd,src,wild,NA,NA,security
24841,333fdeca3af1ff305a624c9c04f234da445ed413,ARMmbed,mbedtls,wild,NA,NA,security
24842,7690e25302dc7d0cd42b349e746fe44b44a94f2b,torvalds,linux,wild,NA,NA,security
24843,14c7cca780bd210564ae964f57a8bb807d0b3dbf,torvalds,linux,wild,NA,NA,security
24844,aac0eda40754c010ab5156dcd5d0d1554937e9a7,FFmpeg,FFmpeg,wild,NA,NA,security
24845,493618a92c6afdd3f6224ab586f169d6a259bb06,mjg59,linux,wild,NA,NA,security
24846,75013fb16f8484898eaa8d0b08fed942d790f029,stoth68000,media-tree,wild,NA,NA,security
24847,b1be1e99dd1f489720e83d018bcbdb91fb1e87e5,libimobiledevice,libplist,wild,NA,NA,security
24848,814d68629b40e863997fa0eea459be4cc99a06cc,stoth68000,media-tree,wild,NA,NA,security
24849,66e193b4ba36b75870f99fe1c6ad59fcf40b636e,MariaDB,server,wild,NA,NA,security
24850,dd9b360475655838ff8719d8eedecdf4c4cf80d1,mjg59,linux,wild,NA,NA,security
24851,815f9e32709b014a459919176a4f0feebd42731e,torvalds,linux,wild,NA,NA,security
24852,32002f725fc708dccc6263b19b56fa3d91626be1,stoth68000,media-tree,wild,NA,NA,security
24853,4779cb31c0ee3b355116745edca3f3e5fe865553,mjg59,linux,wild,NA,NA,security
24854,d543a25de2601c104c0f1772439513b39daee68b,openbsd,src,wild,NA,NA,security
24855,cd6fda36089cf3b450821228c2f575a3b5d0e7a7,stoth68000,media-tree,wild,NA,NA,security
24856,25f3d86b1d26d5ab5a508c0162a2d192e1bd1c97,torvalds,linux,wild,NA,NA,security
24857,67ca0284f69992ad71ac12dc375f2b158d9d703d,torvalds,linux,wild,NA,NA,security
24858,63eaa75e4362ac7981a7e619196a9c75fd03d717,torvalds,linux,wild,NA,NA,security
24859,d71a221d243bab6388d15d6fbb7228d365385e85,MariaDB,server,wild,NA,NA,security
24860,b6aab8ef9c4ac7555229fc741ea807bee093df31,systemd,systemd,wild,NA,NA,security
24861,8a00056a2279284f6834ce78d837e4728558e7d9,wesnoth,wesnoth,wild,NA,NA,security
24862,a08c7c68f702e2a2797a4035b6c0a756c4886c26,stoth68000,media-tree,wild,NA,NA,security
24863,f86731f4fca466e89453b02bf185730e7d547898,collectd,collectd,wild,NA,NA,security
24864,adef658ddf71e709eb1bdc181b86c62b933b967b,stoth68000,media-tree,wild,NA,NA,security
24865,9b229fa0951fb47cbc178be4bd8e9ef185b38802,torvalds,linux,wild,NA,NA,security
24866,bbfb2c8077d0b865135c50d3f4aa40a42aefb9ac,FFmpeg,FFmpeg,wild,NA,NA,security
24867,d1e09f304a1d9651c5059ebfeb696dc2effc9b32,torvalds,linux,wild,NA,NA,security
24868,ab5a5813c417f2f88e828fff66145f23c65d15a2,mruby,mruby,wild,NA,NA,security
24869,da40f1a4cffefa54e26956ec3e1562d262a73195,cyrusimap,cyrus-imapd,wild,NA,NA,security
24870,ca2ef21933f232a45be7e7205c17e452ad283554,FreeRDP,FreeRDP,wild,NA,NA,security
24871,9778c14b4ca2c81e437fc2fd2b1f3d676937db27,mjg59,linux,wild,NA,NA,security
24872,3bbce531788719749520f28052cabdef16af6b16,torvalds,linux,wild,NA,NA,security
24873,8c870379d2db81a11ede65e9fd9774e4e6efe84a,stoth68000,media-tree,wild,NA,NA,security
24874,6260c7c1674890cba18622a6b783082a8300e963,postgres,postgres,wild,NA,NA,security
24875,094e93592433312548dd5e43d7b24b152f658063,torvalds,linux,wild,NA,NA,security
24876,dd740343e0dec4f998575a49b6a90b14db6b8749,golang,go,wild,NA,NA,security
24877,0cb166e0538b2b2fe746bfa3c82ef6fece9b8888,stoth68000,media-tree,wild,NA,NA,security
24878,e4d8318a85779b25b880187b1b1c44e797bd7d4b,torvalds,linux,wild,NA,NA,security
24879,adb38f500fab9a094da050922d7479f52eced68a,hercules-team,augeas,wild,NA,NA,security
24880,3d268c9b136f51385f9d041f3f2424501b257388,torvalds,linux,wild,NA,NA,security
24881,c69e6f812bab0d5442b40e2f1bfbca48d40bc50b,mjg59,linux,wild,NA,NA,security
24882,891dc8f87536ac2ec695c70d081345224524ad99,FFmpeg,FFmpeg,wild,NA,NA,security
24883,21b995a9cb093fff33ec91d7cb3822b882a90a1e,torvalds,linux,wild,NA,NA,security
24884,9a2e0fb0893ddf595d0a372e681f5b98017c6d90,torvalds,linux,wild,NA,NA,security
24885,a828d72df216c36e9c40b6c24dc4b17b6f7b5a76,torvalds,linux,wild,NA,NA,security
24886,3d085c7413d32bb6895e5b9b5ee6a7d2180159c5,stoth68000,media-tree,wild,NA,NA,security
24887,db19fc890ca47e2c37f6a387037747475c2d844e,heimdal,heimdal,wild,NA,NA,security
24888,ffd7fd79441f97f1edb25181af0603ff6ea9b342,FFmpeg,FFmpeg,wild,NA,NA,security
24889,181edb2bfa22b50817684135ab6430ed2808abf0,stoth68000,media-tree,wild,NA,NA,security
24890,a8f9a989a78601339c6ab7a72ebd925143f3cf22,antirez,redis,wild,NA,NA,security
24891,e4f887ad20db0fb16d6851acb05c0410c11f63e3,MariaDB,server,wild,NA,NA,security
24892,40d3dfe15f0068009eaddacc3ded2afa9c994fa0,illumos,illumos-gate,wild,NA,NA,security
24893,a246cefa75aed2ade315d6d09068aacb6b0fe76b,FFmpeg,FFmpeg,wild,NA,NA,security
24894,5cf664263b05beb080bf95037e4c3bd50c80b096,torvalds,linux,wild,NA,NA,security
24895,5d3171ffa3c79bf1aee47bb9678ce04a4fc6e05a,ImageMagick,ImageMagick,wild,NA,NA,security
24896,d4c4fed08f31f3746000c46cb1b20bed2959547a,stoth68000,media-tree,wild,NA,NA,security
24897,b1e51d771fbc9fec15785760a2f725040a0fe671,stoth68000,media-tree,wild,NA,NA,security
24898,9fd8a60cfaeb1c88292020d18c03de33cf75e10d,OpenSC,OpenSC,wild,NA,NA,security
24899,48440e893d700fb8f0de95fa7d748b711d290365,stoth68000,media-tree,wild,NA,NA,security
24900,2a481800caf78f4750cc673c8baed12b5d703ff6,mjg59,linux,wild,NA,NA,security
24901,b8b14c66765ccba884c5c4570bf8be361d211d95,stoth68000,media-tree,wild,NA,NA,security
24902,95cb9e10239583a8a849cdbaec689b139618319a,stoth68000,media-tree,wild,NA,NA,security
24903,edee39321be9f88c47627379e8abadfce0508768,mjg59,linux,wild,NA,NA,security
24904,4ee69851cd4880f574d22f5ce08bec35b01c94e3,mjg59,linux,wild,NA,NA,security
24905,34136473665e9d6e284b9f32c03ba0307ab2b9e4,aircrack-ng,aircrack-ng,wild,NA,NA,security
24906,e3e64f3f99d9e70973fb1ae7d02825fe2bb9eef2,stoth68000,media-tree,wild,NA,NA,security
24907,745889c68c4746dc7d34746938d8bd3c73d3ac73,mpv-player,mpv,wild,NA,NA,security
24908,bbe3f058ecb62bce041a0b03d76f6b9337dc81af,torvalds,linux,wild,NA,NA,security
24909,4c7d2df91000c9dc2cc2c79298ed9f3b30f860cc,mysql,mysql-server,wild,NA,NA,security
24910,e215b7b4fb5d51d72dc44bb7ac9dbc6fb5348426,OpenSC,OpenSC,wild,NA,NA,security
24911,61c758166701c4f156c0aba10260f5729b1a6f43,torvalds,linux,wild,NA,NA,security
24912,bd9b32ae3e9d22d007ae513e133efbebef4d13e0,wireshark,wireshark,wild,NA,NA,security
24913,f2c7a20142afdbeed1d96e074aeddeaa470f3124,golang,go,wild,NA,NA,security
24914,7374ccc0c322a6dc55f783a1a9c816c6f308d990,mjg59,linux,wild,NA,NA,security
24915,5e2d91dc0a4defb29454ed1f129c5eed0b30c963,GNOME,gimp,wild,NA,NA,security
24916,a97f925a32aad2a37971d7bfb657006acf04e42d,torvalds,linux,wild,NA,NA,security
24917,82478fb7bca28e3ca2f3c55c14e690f749dd4dbb,torvalds,linux,wild,NA,NA,security
24918,ac87c273a646eb8feba8e47f15da4934d119f650,FFmpeg,FFmpeg,wild,NA,NA,security
24919,39c2ff43ea3830ccc693f965abdace96e514b1c5,mjg59,linux,wild,NA,NA,security
24920,05924e1440fd04cc0f1ab0c0899a8ce344bd5632,FFmpeg,FFmpeg,wild,NA,NA,security
24921,1f4205a04e619ee9a2a2dbbbe56caad30469b54a,FreeRDP,FreeRDP,wild,NA,NA,security
24922,8a4ea9644833d43fdfe8579c0cb569f8a0930206,FFmpeg,FFmpeg,wild,NA,NA,security
24923,eeb48353abaab335a1fc9cc448a5691330325a09,FFmpeg,FFmpeg,wild,NA,NA,security
24924,be6e8c7e974e7768bd4a3443c557f210275f887f,kamailio,kamailio,wild,NA,NA,security
24925,65ee7f45cf075adcdd6b6ef365f5a5507f1ea5c5,mjg59,linux,wild,NA,NA,security
24926,4e9236f4775393c3dde064e8d6b3230a4ef47a00,the-tcpdump-group,tcpdump,wild,NA,NA,security
24927,d3d49ba258d9bace2840331a63c9be3e085bc2bc,mpv-player,mpv,wild,NA,NA,security
24928,a080c3e816e923680e57e647b5cbc3896e8e8106,openssl,openssl,wild,NA,NA,security
24929,88f16db7a2fa63b9242e8a0fbc40d51722f2e2f9,stoth68000,media-tree,wild,NA,NA,security
24930,8fb779c540ed9a336855a4ab917c6c8ffab37bdc,ceph,ceph,wild,NA,NA,security
24931,b3f047619da5ade23577dc35a4974f24de148e67,OpenSC,OpenSC,wild,NA,NA,security
24932,f3d8b2e467da7a9237a45248ff03b56b6a7c3df7,mjg59,linux,wild,NA,NA,security
24933,bb7cb54b388d8d0fbb3af27f14b121ee9c92e867,stoth68000,media-tree,wild,NA,NA,security
24934,c569d3326bca6774f6c23f1dc91acad5400b6409,mjg59,linux,wild,NA,NA,security
24935,cf1667cdd8f64c3d41e5cf404bce8799e3b5da9b,ImageMagick,ImageMagick,wild,NA,NA,security
24936,f8dbab29f4d4b977a56776af0d5296b0e6386aef,stoth68000,media-tree,wild,NA,NA,security
24937,7709e9bdee96a904ebf18378c803a9288e10bb30,torvalds,linux,wild,NA,NA,security
24938,f761b6947dde42890beea59b020e1be87491809e,stoth68000,media-tree,wild,NA,NA,security
24939,b3b5f882574c24776fdd5cdad0a95123e50faddd,radare,radare2,wild,NA,NA,security
24940,2a38e6fcf9173ffa8acf827c0b5d69863e012434,mjg59,linux,wild,NA,NA,security
24941,b1a08ac71f87ff5fb14a115879e6bcc74f85f08f,openssl,openssl,wild,NA,NA,security
24942,6b5b31a498d6cdbf164b2f93874a04d13ec61444,radare,radare2,wild,NA,NA,security
24943,a6b5acb94f1d851c738f23a86020783d77173b4d,derf,feh,wild,NA,NA,security
24944,7f55423d10d47787b21f92dd5cd865170e21aa57,openbsd,src,wild,NA,NA,security
24945,7253a33434245ee8243897559188186df65f3611,mjg59,linux,wild,NA,NA,security
24946,f0e4cba2534cd88476dff920727c81350130f3c5,torvalds,linux,wild,NA,NA,security
24947,b2439d26f078c826e5e06b34d978a6f6d5c7c56f,qemu,qemu,wild,NA,NA,security
24948,8986a11978373400a7e880b413c43ca229d7a8a8,torvalds,linux,wild,NA,NA,security
24949,0117ddb0c8df8e107bc8e9713c6638270638fff9,torvalds,linux,wild,NA,NA,security
24950,4e66d445d0421a159135572a0ba44b75c7c4adfa,mjg59,linux,wild,NA,NA,security
24951,a675cd0ee91fc804697becf61b8454f022e96e60,dovecot,core,wild,NA,NA,security
24952,4f3e797ad07d52d34983354a77b365dfcd48c1b4,mjg59,linux,wild,NA,NA,security
24953,f10f2a4ae96581793d8b4b904a0ac2a282b347a5,SchedMD,slurm,wild,NA,NA,security
24954,de5e6038ca0e826bc281b4957b4ed0f34ef366ea,systemd,systemd,wild,NA,NA,security
24955,61be2b9a18ec70f3cbe3deef7a5f77869c71b5ae,mjg59,linux,wild,NA,NA,security
24956,3cdc48db6b6d1b3cc1412d428389889f74cafe83,mjg59,linux,wild,NA,NA,security
24957,c8a0ce0fd5fc70db4be5e6db0310f6708ad442b1,yoe,nbd,wild,NA,NA,security
24958,2b60198e08a9d7e8de9beeb65a587ee34107efe8,OpenVPN,openvpn,wild,NA,NA,security
24959,f60d2b111cd55c335c2b70e50d66a612d2b10856,stoth68000,media-tree,wild,NA,NA,security
24960,28fda83805ec3f7402b04e894723fcc023f3ace5,openbsd,src,wild,NA,NA,security
24961,2b59b7edd3b9f937ecd00704f45c7bc7c99fc676,h2o,h2o,wild,NA,NA,security
24962,e1b1fa66a0398f0b52ae79a2bdc7de87c205d074,mjg59,linux,wild,NA,NA,security
24963,b083916638eee513be501f53b42a4be0b9851db0,stoth68000,media-tree,wild,NA,NA,security
24964,2c46d2aec054e61a33feac8c3992218eabdcc22a,mjg59,linux,wild,NA,NA,security
24965,4829b906cc063cb7cd1b7f34fa05de6db75ec8bb,stoth68000,media-tree,wild,NA,NA,security
24966,a10bcb19ae02cea7d5e6650fbc2de3ced46b4e5d,torvalds,linux,wild,NA,NA,security
24967,2e1f2822908428f11897701eb5e4afc2ff34cafe,OpenMPT,openmpt,wild,NA,NA,security
24968,fea52cb5520b7fe54edbc040b358e1f32fa3bec0,mono,mono,wild,NA,NA,security
24969,53d58db5bbddae3d295e4e4799b6821499ec50d2,radare,radare2,wild,NA,NA,security
24970,4930772178a779d57d694b71b5786ff4ca792c3c,wireshark,wireshark,wild,NA,NA,security
24971,65329bf46bf9ddc37845c9a6823a8e8022d305b9,torvalds,linux,wild,NA,NA,security
24972,35674a29b7f6cff70e3998b5d90feb693c817196,FFmpeg,FFmpeg,wild,NA,NA,security
24973,2e82636a3dd8d3cf1ba87380608da4f6a0f6ec47,stoth68000,media-tree,wild,NA,NA,security
24974,cea37f87519ca3172a4e8ddd3ffcd2b4232b341f,torvalds,linux,wild,NA,NA,security
24975,a144ff09bc52ef3f3684ed23eadc9c7c0e57b3aa,mjg59,linux,wild,NA,NA,security
24976,0fa9a5ddc73eef121695c5116507f8751e3300b3,FFmpeg,FFmpeg,wild,NA,NA,security
24977,0d59a01bc461bbab4017ff449b8401151ef44cf6,mjg59,linux,wild,NA,NA,security
24978,c968ca0f8528b86bc7c5526246dc7f1f0caf7523,inliniac,suricata,wild,NA,NA,security
24979,745e161c834f1eb6d62fc14477f51dae799e1e08,cyrusimap,cyrus-imapd,wild,NA,NA,security
24980,12aee6c69f245189dc015227d1c27240a832f58a,torvalds,linux,wild,NA,NA,security
24981,9999f105e76977d97304d7cb2030a52d96800d69,stoth68000,media-tree,wild,NA,NA,security
24982,2c405dd8da0f7a1a006aaf91e548676a023bab92,dosfstools,dosfstools,wild,NA,NA,security
24983,0d152de56938361fa2b960db67657b20cdaa6d84,torvalds,linux,wild,NA,NA,security
